Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2003-02-26,1.992274522781372,1.9949309496111405,1.992274522781372,1.992274522781372,372600,0.0,0
2003-02-27,1.9922745392596768,1.9936027526855469,1.9922745392596768,1.9936027526855469,158100,0.0,0
2003-02-28,1.992274522781372,1.9936027361962563,1.992274522781372,1.992274522781372,115000,0.0,0
2003-03-03,1.992274522781372,1.9936027361962563,1.992274522781372,1.992274522781372,146400,0.0,0
2003-03-04,1.9936027526855469,1.9936027526855469,1.9922745392596768,1.9936027526855469,184400,0.0,0
2003-03-05,1.9922745392596768,1.9936027526855469,1.9723518445332417,1.9936027526855469,205300,0.0,0
2003-03-06,1.9936031825372424,1.9989159107208252,1.992274968824989,1.9989159107208252,170600,0.0,0
2003-03-07,1.996259052871883,1.9975872662977532,1.9922745392596768,1.9936027526855469,151600,0.0,0
2003-03-10,1.994930966111417,1.996259052871883,1.9922745392596768,1.9936027526855469,167500,0.0,0
2003-03-11,1.992275190460619,1.9975879192352295,1.992275190460619,1.9975879192352295,156300,0.0,0
2003-03-12,1.994930966111417,1.9975872662977532,1.9922745392596768,1.9936027526855469,99900,0.0,0
2003-03-13,1.9936027361962563,1.9962590363606219,1.992274522781372,1.992274522781372,56000,0.0,0
2003-03-14,1.9922745392596768,1.996259052871883,1.9922745392596768,1.9936027526855469,121100,0.0,0
2003-03-17,1.992274522781372,1.9962590363606219,1.992274522781372,1.992274522781372,201200,0.0,0
2003-03-18,1.992274522781372,1.9936027361962563,1.992274522781372,1.992274522781372,115600,0.0,0
2003-03-19,1.992274522781372,1.9936027361962563,1.992274522781372,1.992274522781372,119400,0.0,0
2003-03-20,1.992274522781372,1.9936027361962563,1.992274522781372,1.992274522781372,78000,0.0,0
2003-03-21,1.9936027526855469,1.9936027526855469,1.9922745392596768,1.9936027526855469,128800,0.0,0
2003-03-24,1.992274522781372,1.9936027361962563,1.992274522781372,1.992274522781372,106900,0.0,0
2003-03-25,1.9922745392596768,1.9936027526855469,1.9922745392596768,1.9936027526855469,120100,0.0,0
2003-03-26,1.992274522781372,1.9936027361962563,1.992274522781372,1.992274522781372,748800,0.0,0
2003-03-27,1.9922745392596768,1.9936027526855469,1.9922745392596768,1.9936027526855469,140800,0.0,0
2003-03-28,1.9936027526855469,1.9936027526855469,1.9922745392596768,1.9936027526855469,155100,0.0,0
2003-03-31,1.992274522781372,1.9936027361962563,1.992274522781372,1.992274522781372,353100,0.0,0
2003-04-01,1.9922745392596768,2.000243693149493,1.9922745392596768,1.9936027526855469,231300,0.0,0
2003-04-02,1.9922745392596768,1.996259052871883,1.9922745392596768,1.9936027526855469,248300,0.0,0
2003-04-03,1.9949325551870085,1.9989170719731058,1.9922761262192739,1.996260643005371,239200,0.0,0
2003-04-04,2.0002447271248287,2.008213758468628,1.9962600847874594,2.008213758468628,209800,0.0,0
2003-04-07,2.0082134562716862,2.0135261852565804,2.0029007272867925,2.012197971343994,288100,0.0,0
2003-04-08,2.0068855443561717,2.010870186693541,2.002901028684272,2.008213758468628,172200,0.0,0
2003-04-09,2.0082135359889133,2.017510780415175,2.0029008067931273,2.0095417499542236,257100,0.0,0
2003-04-10,2.008213758468628,2.01485470236544,2.0055574569091847,2.008213758468628,228000,0.0,0
2003-04-11,2.021349717729117,2.0226901660003236,2.0119668354950377,2.0173285007476807,148500,0.138,0
2003-04-14,2.0133066763519007,2.017327892120137,2.0106257806183137,2.0119662284851074,156600,0.0,0
2003-04-15,2.0106264460863623,2.017328559806421,2.0106264460863623,2.0159881114959717,155500,0.0,0
2003-04-16,2.011965332829156,2.0159865468072895,2.0052632243108746,2.010624885559082,217500,0.0,0
2003-04-17,2.0092852115631104,2.010625659349056,1.9985618849398197,2.0092852115631104,292100,0.0,0
2003-04-21,2.0106264836573073,2.0106264836573073,1.9985627043022132,2.0039243698120117,196500,0.0,0
2003-04-22,2.005263566970825,2.0079443341369756,1.9999019048064157,2.005263566970825,199100,0.0,0
2003-04-23,2.0066046714782715,2.0092854395221664,2.003923775602225,2.0066046714782715,189500,0.0,0
2003-04-24,2.0079455869863136,2.0092860353218103,1.9958819354634085,2.0039243698120117,254500,0.0,0
2003-04-25,2.007946252822876,2.009286701602867,2.002584585535144,2.007946252822876,177800,0.0,0
2003-04-28,2.0092867019077087,2.015988817976448,2.0052654833993575,2.013308048248291,192300,0.0,0
